text,community_id,community_name,perplexity
"horrible photos i cant stop thinking about- the fat in body edtwt , anatwt , 3dtwt , ricecaketwt , thinspo , bonespo , deathspo , smallspo , anatwt , mascspo , altspo , dollspo , meanspo , sweetspo , egospo , mealspo , miatwt",0,Eating Disorder,2.2069709757488454e-06
hi ^o^ im new to ! ! i wan na make some mutuals so heres a bit about me ! ! 18 i love music ! ! ! i love cats & lt ; 3 im aro uhh thats all i can think of rn ! but id love to have mutuals and whatnot ! ill try my best to be active !,7,Eating Disorder,2.419124029984232e-06
"yo posta admiro a las que se usan de propio fatspo porq yo literal tengo archivados todos mis bodychecks porque me doy muchisimo asco , ni si quiera soy capaz de verme al espejo cuando me voy a baar dios",8,Eating Disorder,1.5395112313854042e-06
my dad just came into my room and said `` why are you on your phone all the time ? what are doing there ? '' i do n't know dad maybe im talking with other people ab things you ca n't and wo n't understand ( aka scrolling through edtwt ),0,Eating Disorder,1.4590624459742685e-06
"my tml is really boring and im new on so maybe i can find some mutuals pt-br/eng age 15 ( almost 16 ) cw 54kg , 119lbs gw 45kg , 100lbs ugw 40kg , 88lbs all pronouns but i 'd rather they/them 5 ' 6 dni fatphobic , anti-recovery , racist/lgbtphobic or for mutuals",0,Eating Disorder,1.6812550711620131e-06
"everyone on edtwt should realize that literally the standard sizes for fashion brands are for the average model propotions which means that a size 0 is a 0 for a 5'11 female of bmi 18 ( or less ) if you 're shorter than that and close to the same bmi , its going to be big .",0,Eating Disorder,1.599661800355534e-06
"in my best worst era rn . edtwt , drugtwt , manifesting shit , glow up , high functioning opioid addict , good grades , burning 1000 cal ( at least i hope ) everyday ( treadmill on 10 incline at speed 4mph for 17 minutes repeat 5 times a day ! ) , money magnet , some have crushes on me rn",0,Eating Disorder,2.1779333110316657e-06
"looking for moots ! new account , but ive been lurking for a while sixteen . block if uncomfy ; dni if 23+ relapsing after forced recovery ( which was , in essence , rlly just long binge cycle ) & lt ; 3 green tea , kpop , nwjns , txt , books !",7,Eating Disorder,1.8725997961155368e-06
bffr you said edtwt was just as bad as literal p3dophiles ! ! people who diddle children ! ! thats like saying to everyone on edtwt who was a victim of csa that they 're just as bad as their assaulter ! you are a horrible person and yoy deserve everything youre getting !,0,Eating Disorder,1.4731266446688096e-06
tw pytanie do edtwt ! ! ! jak liczycie dzienne kalorie to odejmujecie te spalone ? z cwiczen czy chodzenia ? bo chcialsm zaczac tak dokladniej mierzy i no,0,Eating Disorder,1.292883325731964e-06
"`` its literally just annoying '' ? ? ? whytf did ask ( `` why does edtwt sleep on these sandwiches ? '' ) if gon na be a thats not whats annoying , its just dumb saying 210 calories for an entire meal is high cal and the people who",0,Eating Disorder,1.3888735566069954e-06
"vienna , not new to edtwt , just relapsed p all prns , 16 cw 145 lbs , ugw as low as i can get mr f0b , tw ! ce , +x+ , ! dkh0w , etc like or 2 be moots & lt ; 3",7,Eating Disorder,1.7779283325580764e-06
"i did n't lose any pounds yesterday but when i weighed this morning i lost 2 ! ! ! ! ! ! ! ! ! ! ! ugh why tf did i ever let myself get off track in the first place ? ? ? i love you edtwt , tysm for helping me get back to focusing and staying focused on my goals",0,Eating Disorder,2.7874793886439875e-06
"not new , just looking for more moots p + they/he 7teen + ednos ( probs developing bulimia um . anywsy ) + -15 25+ dni . also fatphobes dni + if like any of the albums on my weekly topsters thing are legally required to follow me ( edtwt pro recovery eedeetwt ricecaketwt )",7,Eating Disorder,1.652082914915809e-06
"oatmeal diet 4 edtwt- 1st week- eat half a cup of whole oatmeal , each sitting , a day ( can add half a cup of skim milk ) 2nd week- oatmeal ( can use instant oatmeal now ) but add half a cup of fruit in the morning and half cup of veggies for either lunch or dinner ..",0,Eating Disorder,2.1365353859437164e-06
12:05 pm . breakfast ! i ate a banana and an apple sprinkled with cinnamon ( i put too much .. ) i also drank coffee with cinnamon ( looks ugly but tastes good ) i do n't count calories so let say that the max of the total is 200-250cals edtwt ricecaketwt anatwt:3,0,Eating Disorder,2.089037934638327e-06
"holaa , no soy nuevo en edtwt ni en shtwt . anteriormente tena una cuenta pero me la bloquearon y se me hizo imposible recuperarla , aydenme xfis edtuiteros quiero recuperar a mis trastoamigos (",8,Eating Disorder,1.4762262026124515e-06
and i know for a fact that a lot of you dont know shit about eating disorders because of comments like send them a picture of food and i just them food gifs what do you think that does to people ? ? ! ! ? ! ? ! ? ! ! ! look up edtwt food poll rn,0,Eating Disorder,1.8124189864465728e-06
"haiii ^_^ im lily ! ! not new to edtwt , relapsing t^t 18 she/her intp bulimic + ortho cw 130 , gw 100 , ugw 70 i interact w edtwt , goretwt , obslovetwt , allspo , shtwt + bpdtwt like/rt to be mutuals ! ! ! ( i dont bite i swear )",0,Eating Disorder,1.8245467572342024e-06
"hey edtwt let me put you on something ( you probably already do it ) frozen fresh veggies and fruits on sticks . like lemon slices without the rind on a tooth pick frozen . its cold , its sour and you have to chew it . makes you put in so much effort you wont want to eat anything else .",0,Eating Disorder,1.6177496036107186e-06
"new edtwt intro you can call me crow/corvus , or l he/him transmasc autistic sw 110 ugw 69 ( i 'm 5 ' 1 , and yes it 69 on purpose ) i 'm 17 , so -13 or 22+ dnf on edtwt since fall '21 , was on edtumblr several years before i kin l if it was n't obvious",0,Eating Disorder,1.388513169331418e-06
"si subiera un hilo con cada cosa con la que me atraco , me daran bola ? voy a quedar como la ms gorda de edtwt , pero por lo menos tal vez lxs incentive a ustedes un toque a no ser como yo , jabfksjjsjd .",8,Eating Disorder,2.7781218250311213e-06
". edtwt shtwt intro ! ! . not new , just made a new account edtwt ftm trans ! ! 16 yrs old ( 2006 ) cw 54.6 kg || gw 50 kg || ugw & lt ; 45 kg / and follow to be moots / . .\ art by .uniqk in ig",0,Eating Disorder,1.2436679526217631e-06
"cortesitos limdos q me hizo mi pololi hermoso . me hizo uno grande ( el mas grande q tengo hasta ahora ) y creo q llego a un bbybean . bueno , miren ll hermosos q se ven",8,Eating Disorder,1.4653418247689842e-06
"hola edtwt , no les pasa que siempre tienen un montn de frio ? ? donde vivo es pleno verano con temperaturas altsimas y yo siempre tengo fro , estoy tipo muy helada siempre , algn sabe pq pasa",8,Eating Disorder,1.67643759141356e-06
"looking for moots ( not new to edtwt or shtwt ) alyx he/they/it 17 tw // sh , ed , allspo ana , mia , and sh ugw 90 lbs edtwt shtwt anatwt miatwt goretwt allspo thinspo",0,Eating Disorder,1.4051539665160815e-06
"oii sou nova no edtwt e meus transtornos favoritos sao a bulimia e a cleptomania minha musica fav eh aquela shut up count your calories e meu filme fav aquele q a personagem principal tem anorexia , de like e pra virarmos moots ! ( sou h.h atacou meu transtorno eu ataco o seu",9,Eating Disorder,1.7450489622206078e-06
"lil intro to my sexy ass & lt ; 3 call me pup ! im mostly just a shitpost acc , but i do post edtwt and shtwt content as well ! im genderfluid ( they/it/she ) & ; aromantic ! finally , my dms are always open and im always lookin for new moots n friends !",0,Eating Disorder,1.2268669706827495e-06
"vixen looking for moots & lt ; 3 { edtwt , shtwt , obslovetwt , goretwt } dni anti-recovery , fatphobic , homophobic , racist , transphobic etc . retweet n like to be moots ! & lt ; 3",7,Eating Disorder,1.690169369794603e-06
edtwt fc carrd tutorial como este au l'arry larry abro hilo a icons header tweet pc como subir una fancam como hacer una carrd ht para views busco mutuals vistas hashtags tiktok 18+ covid19 copys,7,Eating Disorder,1.7783555676942342e-06
hello ! im not new to edtwt but ive just been roaming for a while :3 my name is madi i am 15 ( 07 ) cw 68kg gw 60kg ugw 47kg 58 ( 172 cm ) / this if want to be mutuals ! edtwt ricecaketwt anatwt,7,Eating Disorder,1.625705181140802e-06
"edtwt intro & lt ; 3 17 gw ( 45kg / 98lbs ) ugw ( 45kg / 98 lbs ) height ( 54 ft ) cw ( 48kg / 106lbs ) bmi ( 18.2 ) interest kpop ( ult bts ) , workouts , low cal recipes & lt ; 3 fun fact im a vegetarian ) //retweet to be moots ! !",0,Eating Disorder,1.4282268239185214e-06
people on edtwt who act as though nicotine and caffine are actual addictions are going to a special hell . imagine spitting in the face of people actually struggling with addiction and being like `` oh woe is me i 'm addicted to coffee and vapes ( ( so edgy '' stfu,0,Eating Disorder,1.2659604635700816e-06
if anyone on edtwt sees this sos . how can i get in to exercising ? im rlly outta shape but im too embarrassed to go out to workout i get red and sweaty rlly easily + leave near a bunch of asshole classmates and i cant workout at home i live in a tiny flat sos someone,0,Eating Disorder,1.9147196326230187e-06
"how do you guys deal with the acetone smell ? it on my breath , coming from my body , and now it super pungent in my underarms and nether bits . it was n't this strong when i was doing keto , so i have no idea why it so volatile when i 'm fasting",0,Eating Disorder,2.1779333110316657e-06
"primero de enero y ya tuve mi primera funada de locals , que divertido esto de hacer llorar a unos pelotuditos . los mejores comentarios fueron de que supuestamente decimos que edtwt es un lugar sano y que no sabemos lo que es comer o vomitar sin sentir culpa",8,Eating Disorder,1.5523730780842016e-06
short edtwt ( 51 and under ) with big b00bs ( like h cup+ ) is it even possible to lose weight after a certain point ? i feel like the fat in my boobs and around my back will never go away . and to lose atp i have to eat at a level that leaves me 2 lethargic to do literally anything,0,Eating Disorder,1.3709892527913323e-06
"my bf found out i 'm on edtwt after i asked him some months ago to log in to my acc and unfollow all edtwt accs so i could get out , and he seemed sad/hurt abt it and now i feel so stupidly guilty ( he my precious i should n't hurt him like that i just wan na be happy togthr (",0,Eating Disorder,1.6100707398436498e-06
el problema con ed twt es la parte de thinspo hermana si sabes que es un problema que poronga haces queriendo que otros sigan tus pasos y encima usando fotos de cuerpos ajenos e insultndoles con la excusa ay para que no lleguen a eso ? ? ? tu trastorno no es una excusa,8,Eating Disorder,1.7549723452248145e-06
not new to edtwt / shtwt just redoing pinned to find new mutuals ( again ) gw 48kg ugw 44kg 17 ( 05 ) any pronouns dni non edtwt or non shtwt or if know me interact to be moots + to find me moots & lt ; 3,7,Eating Disorder,2.0731308723043185e-06
"hiiiii new to edtwt/enstarve , ive lurked for a bit but finally decided to make an acc 15 bmi 18.1 anorexia & ; bpd i like enstars a lotttt especially ritsu and wataru ; 3 / to be mutuals",7,Eating Disorder,1.6978658550215189e-06
edtwt i have a silly little rant so i do omad and i have school and shit starving all day yea yea yea i come home for my dinnah and my mom always decides to cook something she knows i dont like i dont fucking understand bro i literally come home happy asf js for it to b ruined,0,Eating Disorder,1.2758115417454974e-06
una de edtwt m dejo d seguir dsp d subir ftos d mis cortes hermana en mi carrd dice no pongo tw ! ! ! ! ! ! ! ! y si estoy en ese subtwt obviamentw voi a publicar codad sobr eel xfavor leab mi carrd antes d seguirme,8,Eating Disorder,1.2546851166916897e-06
substituio de alimentos uma pra provar que voc pode comer coisas gostosas e continuar sendo magrinho/a/e ! ? edtwt thinspo bonespo fatspo meanspo mealspo portion control lowkcal . . . & lt ; 3 / pra chegar em mais gente,9,Eating Disorder,1.3180084579289542e-06
edtwt lately just feels like everyone policing each other 24/7 its so obnoxious now why do yall care if i like smaller boobs better on myself ? why do yall care if i consider a few candies as a binge ? its a mental illness shit is different for everyone . yall are annoying asf,0,Eating Disorder,2.277651219628752e-06
who also ride motorcycles . in a couple days i 'll be riding 70miles on the interstate ( each way ) at which point i will have been fasting 4 days ..... anyone have experience/tips ? i 'm avoiding anything but water atm but ill excuse a monster if needed,0,Eating Disorder,1.5168940308285528e-06
"after years , id say 6-5 years i am for the first time in years free of binge eating for more than a week . ( tho im def having disordered ednos behavior ( id say something similar to ana/mia ) dw im proana for myself but pro recovery for yall tho ) im 13 days free of bed ! ! !",0,Eating Disorder,1.404326098963793e-06
"myl nad powrotem do wicze z apek ( jak kogo ciekawi jakie dajcie mi zna to dodam screeny ) bo mega fajne byy , nie jako ostre , ale martwi si o mj krgosup , ostatnio przez prac coraz czciej boli i to tak mega dziwnie i mocno chuj wie",0,Eating Disorder,2.0731308723043185e-06
whats more important to me ? being skinny or passing my courses ? passing my courses ofc so ig ill have to eat properly and im going to gain all the weight i lost . like even rn i feel like the most obese person on edtwt . so goodbye until my exams are over .,0,Eating Disorder,1.4167934523356962e-06
"good afternoon moots ! its been rough for me but i know i can pull it through ! ive been kinda in a binge cycle , which isnt good but im pulling out of it today . i want results , not dreams . anyways have some emo/alt thinspo to keep us all motivated and inspired for today ! )",0,Eating Disorder,1.5905193322396372e-06
"for my paranoid edtwt if you shop at whole foods , be careful if you post food hauls because they have a lot of regional products and it makes it a bit easier for you to be doxxed ! ! look up the brands before posting to make sure theyre at least a national chain",0,Eating Disorder,1.436404772903188e-06
"a pessoa deixa claro que no quer meanspo e vocs saindo do esgoto pra falar mal do corpo e das caractersticas dele . mas quando no prprio , ningum gosta de hate desnecessrio , n ? vo se f",9,Eating Disorder,2.7874793886439875e-06
deactivated my account i kept checking on my ex who isnt checking on me and would probably sell me on the black market for a gram and now its just me and edtwt . i would never lurk on this account if i slipped up and anyone found it or knew it was me id kms .,0,Eating Disorder,1.301625047744892e-06
"i hate it when post bodychecks and b liek `` would use me as fatspo '' like . it crushes my soul , , i feel so bad bcs it so obvious they want to use that as a form to get triggered into starving so i try to not interact w such posts",0,Eating Disorder,1.226318318003905e-06
"wn que tienen con max lolll yo m corto y ando metida en tonteras de ed desde la poca tumblr cuando hacamos thinspo en b & ; n y la vd q huevita , djenlo ser pq est descubriendose y bno es normalazo esa edad , en fin tqm maxi",8,Eating Disorder,1.2436252063707798e-06
"i had a slice of this quesadilla , use a lil of the salsa as a dip , had an apple juice box , and a bite of the half avocado . my brain is so loud i cant do anymore / ( the quesadillas are stacked , but they are actually pretty think by themselves )",0,Eating Disorder,1.4590624459742685e-06
breakfast- only 135 cals strawberry mango fruit strip 45 aguas frescas mango 90 the agua frescas is a liar too it says 45 cals per serving and there r in fact two servings in each can ..... this is why i dont trust anything edtwt mealspo,0,Eating Disorder,1.7608836060389876e-06
hi its vivi new to edtwt ( ive been lurking tho ) looking for moots ! lesbian/16 she/they sw cw gw 50kg ugw 47kg dni if homophobic/transphobic pro recovery not fatphobic i like music and reading like and follow to be moots ^_^,0,Eating Disorder,1.9320109458931256e-06
wsm troche dziwnie sie czuje z tym jak praktycznie kady na edtwt pije albo kawe albo energetyki a ja zadnej z tych rzeczy nie lubie i jestem ciagle tylkonna wodzie lub herbacie,0,Eating Disorder,1.838830485212384e-06
gnt so eu que nao gosto daqueles fatspo de gente obesa morbida ? tipo tem alguns q tao fora da realidade que praticamente impossivel alguem do ed ficar daquele tamanho,9,Eating Disorder,1.678646867731004e-06
"mutis , vengo pensando cosas sobre si seguir en edtwt o cerrar mi etapa d edtwt y eliminar esta cuenta y etcetc , ya q estoy con el recovery d la anorexia y es una etapa q quiero cerrar , es dificil pq en si es dificil dar saltos y salir d la zona d confort , y honestamente todxs+",8,Eating Disorder,1.5523730780842016e-06
/ ! \ tw / ! \ cals __ ___ ____ _____ ______ _______ lunch | 07/11/2022 | 01:00 pm slice of tomato 4 cals green beans 10 cals ( i dont eat all ) total of the lunch 14 cals,0,Eating Disorder,1.436222646589158e-06
"did someone say ins1de j0b diets ? i had originally made them right after s2 came out , but shit hit the fan , so . anyways ! here a with minor spoilers ( aka s2 characters ) edtwt 3dtwt ricecaketwt eddiets anadiets d1ets d13ts di3ts ins1d3 j0b 1nside job pro4n4 proanatwt",0,Eating Disorder,1.347092620562762e-06
"i binge probably 1500-3000 cals a night . i purge a lot , etc . i dont lose or gain weight . but my goal is to get to 1,000 max cals per binge . and to eventually stop binging because purging is ruining me . maybe once im at 1,000- go to 500 etc edtwt",0,Eating Disorder,1.9367817003512755e-06
"no one is stopping you from getting your dream body but you . you wan na reach your ugw ? get some self-control . you wan na go back to your hw ? no the fuck you do n't . do it for yourself , for the feeling that when you step on a scale you 'll be pleased , and not fucking disgusted . edtwt",0,Eating Disorder,1.37379663556203e-06
"if anyone says something direct to their own race i 'll block you too . 'edtwts fav black girl but if someone tried to be edtwt fav white girl theyd be reamed . why is your skin colour a personality ? because that where bad options form , not racist ones but when bad ones form",0,Eating Disorder,1.469945232202008e-06
"hej edtwt jaki czas mnie nie byo , tak jak pisaam po witach wracam na limity bo po pierwsze przytyam 1kg a po drugie mam studniwk pod koniec miesica i no way e bd le wyglda , zatem zaczynamy od 1100 dzi eby byo atwiej a potem bd zmniejsza",0,Eating Disorder,1.4025098380443524e-06
one of the many things that make me want to st4rv3 is that my mother weighs less than me ( even though it took her longer than me and she got that one surgery that removes like half of her stomach so she doesnt need much but thats not the point . ) edtwt,0,Eating Disorder,1.489304963797622e-06
"moots ! ? a small about me 19 yrs old ( if you 're under 16 dni ) idc what problematic twitter you 're on , but i frequent edtwt , obslovetwitter , tcctwt ( even if i 'm not obsessed with it to the level they are , it just fun to frequent ) i 'm not any `` -ist '' s or `` -phobic '' s",0,Eating Disorder,2.0952970771759283e-06
i hate everything i hate eating i hate myself i hate my family i hate my body i hate my personality im sick of it all im so incredibly sick of everything when im not daydreaming i want to slice myself open because of how terribly miserable i really am | edtwt shtwt 988twt fuck,0,Eating Disorder,1.4019107084095594e-06
"hello im abia , new to edtwt im looking for friends 16 she/her cw 130lb gw 120lb ugw 110lb hw 155lb 52ft ( ) i use lbs instead of kg but i will make sure to update you guys on my kg when i weight myself again ! ! ( more info later )",7,Eating Disorder,1.4427654377868748e-06
meanspo to myself im frustrated rn oh my god just stop eatingggg so dramatic istg bro littterallyyy have 2 weeks of feb left just starve for all of it and then will lose ? ? 1 its not harhrhdhthhf r so dramatic and greeedy whats wrong w fr,0,Eating Disorder,2.1316122911230195e-06
"new to edtwt and looking for ( specifically sweetspo , queer and/or binge eating ) mutuals 17 he/him 50 / 152 ugw 41 kg / 90 lbs ( please do n't bully me , i 'll cry ) like or if you 'd like to be moots",7,Eating Disorder,1.4591362287319498e-06
"srio emagream , vcs no tem ideia de como frustrante chorar no provador pq a sua irm thinspo e vc chubby , vc n acha uma roupa decente pra comprar e todas as roupas lindas s ficam bem em magrinhas",9,Eating Disorder,1.7783555676942342e-06
"cassius . not new to edtwt 19 y/o , 58 it/he gw 80 100 ( pounds ) ednos + pica pansexual ( closed ) polyam . taken x1 -15 dni likes true crime and horror looking for moots . dni fatphobes , queerphobes , + racists . / to be mutuals !",7,Eating Disorder,2.7781218250311213e-06
hey yall im not new to edtwt but this is a new account and im in desperate need of moots -20 -aussie -big book nerd -uni student im also super into making fun challenge gc for ed twt so let me know if you guys want one for valentines day ! and follow to be moots !,0,Eating Disorder,1.5547614111710573e-06
i found out that this girl that has basically everyone of edtwt blocked is really popular on tiktok and basically promotes health at every size and all that stuff why she 'd hate on us when it `` health at every size '' and not health at a bigger size but still,0,Eating Disorder,1.3231152706794092e-06
"how old were you when ? 1. not yet , prolly never will 2. not yet 3. never 4 . 12 5. nope 6 . 11 but 13 on edtwt 7 . 10 8. nein 9. never 10. umm no never drop an emoji for the questions !",7,Eating Disorder,1.464366732761846e-06
"looking 4 mooties ! -longtime edtwt lurker . i relapsed into my ed again . -minor -140 lbs , ugw is 113 -fatphobes/body shamers/pro ana dni . i am sick , that does n't mean innocent people deserve to feel awful ab themselves . be kind to others edtwt , anatwt",0,Eating Disorder,2.1787268451589625e-06
kurwa jak grzecznie . . the 10 words that azdokoscii repeats the most on twitter 1 ) kto 2 ) wiem 3 ) 2021 4 ) spalone 5 ) moe 6 ) chce 7 ) bloated 8 ) edtwt 9 ) dostalam 10 ) mog,0,Eating Disorder,1.5715964991613871e-06
"i will never understand how some people on edtwt will say you cant have an ed and be overweight , like yeah , we live in a society where most people are overweight or obese ( which is sad but ) ofc theres going to be bigger individuals with restrictive eds .",7,Eating Disorder,1.2438032399586518e-06
"hi , im not new to edtwt , but made a new acc and am looking for edtwt mutuals . -luna -16 yo -56 -cw:145 -ugw:85 -have been in a binge/restrict cycle for the past 4 months , finally hoping to escape",0,Eating Disorder,1.3647328387378366e-06
i struggle to post because of my social anxiety p anyway- edtwt today i had black coffee spagetthi ( idfk how to type_ ) with more ground beef then noodles ( cals ) and a bite of chocolate walked 6000 steps ( 165 cals burned ) ill try to do 2000 more in my room,0,Eating Disorder,1.3031676644459369e-06
no tem nada mais insuportvel do que a galera que sai do prprio quadrado pra ir fazer meanspo com quem no pediu di vdd e ainda vem com a desculpa de que aqui comunidade de transtornado sendo que ? ? desde quando t.a faz alguem ser um babaca ?,9,Eating Disorder,1.4662504099760554e-06
"falo q qnd chegar na mf vou entrar em recovery , mas na vdd a nica coisa q vou fzr sair do edtwt e parar de contar kcal , pq sei q nunca vou voltar a ter a mesma relao q eu tinha com a comida antes do t.a",9,Eating Disorder,2.328546315766289e-06
"dganme que no soy la nica que cuando est verdaderamente cansada del hacer ejercicio le habla a su thinspo ? tipo no creo que lo pueda hacer y de la nada me sper avergenzo por que mi thinspo es muy delgadita , tambin cuando termino le digo lo logr porfavor dganme que no",8,Eating Disorder,1.4504524870062596e-06
"ai amor teu erro foi postar foto desse cuzao gordo achando q iam te aplaudir numa comunidade de transtornados onde a maioria tem ana ou mia kkkkkkkkkkkkkk se eu fosse tu , apagava aquela merda . quer biscoitar o bundo posta no facebook ou instagram , no no edtwt",9,Eating Disorder,1.6177496036107186e-06
"new pinned cause some stuffs changed -blair -he/him -22 ( 01 ) -edtwt , occasionally looks at shtwt but i will never post sh -sporadically active -adhd + autism -dni ; basic dni criteria , fatphobes , non edtwt/shtwt / to be moots !",0,Eating Disorder,1.469945232202008e-06
"tem uma menina la na escola que era muito magrinha thinspo mesmo , ela deveria ser imc 15 sla enfim , eu morria de inveja . ela cismava que tinha q ter corpao soq ela muito baixinha tipo muito 1.40 sla ai ela comeou a namorar e engordou q ta parecendo uma bola",9,Eating Disorder,1.409011815667327e-06
"jak tworzyam konto na edtwt to chciaam tylko pisa o liczbach , kaloriach , wadze , robi wieiady itp . a teraz coraz mniej chce mi si bawi w te dane i okrelanie tego katarzynki to katarzynki a nie 225kcal",0,Eating Disorder,1.532794271952298e-06
day 5 today was super healthy but i think i ate too much . breakfast oatmeal and berries-100 lunch-protein bar and veggie plate-400 starbucks-150 dinner-flatbread and salad-400 exercise-800 net-250 i 'm aiming for 0 net cals a day thinspo edtwt fatspo bonespo meanspo,0,Eating Disorder,1.412140818501939e-06
body goal checklist 2023 is gon na be my year im starting to take proper care of myself ] my ultimate weight goal 45-50kg ( 99-110lbs ) ! ! will do monthly check-ins ! ! goals and checklist are below & lt ; 3 edtwt thinspo th1nspo fatspo allspo,0,Eating Disorder,1.69435895713832e-06
"cw this is at 160lbs / bmi 30 please do n't put me in a fatspo , i will not make it another day . i 'm huge and i know it , if you need to use me for your fatspo at least do n't be spreading it around on",7,Eating Disorder,1.5095774870133027e-06
"i want to look like my thinspo so bad , they are skin and bones covered in scars with hollowed cheeks and deep sleep bags and eyelids that are pink because of poor blood flow . now that a sick person , that someone that gets recognised as a true ana . i want to be them",0,Eating Disorder,1.32217815007607e-06
"de verdad no entiendo a las personas q no son de edtwt y se atacan por comentarios que se hacen ac , no esperen mucho d epersonas que lo nico que quieren es ser delgadas y si ellos mismos dicen `` necesitan un profesional '' por qu esperan que digamos algo moralmente correcto ?",8,Eating Disorder,1.4762262026124515e-06
"tagz thinsp0 , bonespo , deathsp0 , fatsp0 , chubsp0 , legspo , waistspo , edtwt , ricecaketwt , , bmi , calories , this or that , food poll , mealspo , 4natwt , miatwt , bed , bigspo , fasting , triggering , cals , tinyspo , bmi , ed , weightloss , me4nsp0 , sweetsp0",0,Eating Disorder,1.4549550542142242e-06
"not new to edtwt vitta bpd , ed , sh-content , alcohol problem 22 likes drawing , singing , and writing love stardew valley , sims 4 , minecraft i just want to get moots . i was on nsfw twt and got like 1k followers but i 'm relapsing really badly so yeah sfw content",0,Eating Disorder,1.6978658550215189e-06
"who are finding me from edtwt , yes im a minor . and no , i do not dedicate my whole acc to my ed . please remember that nobody ed defines them . i like other things and post about other things , so if you dont like that , please dont follow me . bye lovers .",0,Eating Disorder,1.3888735566069954e-06
edtwt mifflin jeor founded a formula to calculate your bmr for weight loss mifflin st. jeor formulas men 10 x weight ( kg ) + 6.25 x height ( cm ) 5 x age ( y ) + 5 women 10 x weight ( kg ) + 6.25 x height ( cm ) 5 x age ( y ) 161,0,Eating Disorder,1.389412659591471e-06
okay ! making an edtwt gc thats not focused on diets and fasting but for making friends and just having a safe space . rules follow me so i can add you 13+ be on edtwt x shtwt ( with censors ) have common sense be fun,7,Eating Disorder,1.6391137478422024e-06
"i 'm so torn , i adore my abuela w all my heart and i see the way it hurts her when i say i 've already eaten or ill cook something later i want to be skinny and perfect but i do n't want to break her heart . i 've eaten normally 2 days , it feels gross but it makes her happy . edtwt",0,Eating Disorder,2.054071046586614e-06
"i dont get who are mad at other edtwt for romanticising it like dont all feel that way ? when im in bed and bulimia behaviours i always feel so disgusting , lazy , and demotivated . when i restrict i feel so much cleaner , motivated , and healthy . i know , rationally",0,Eating Disorder,1.6972975345197483e-06
looking for active edtwt n shtwt moots for the 1 billionth time ! ! ( not new ) 16 she/her 182 cm / 5'10 ft cw 139lbs ; ugw 100lbs posts daily looking for active people i loooove interacting with everyone / to be mutuals ! & lt ; 33,7,Eating Disorder,2.0552388377836905e-06
i 'm so fucking scared of food not just because of my ed or the people on edtwt but because of all the research i 've done over the years about how addictive food is to our brains and how it effects us like i could literally make 300 about why you should be scared of food,0,Eating Disorder,1.95271491065796e-06
"so ? ? ? ? ? just cuz the majority of a * ericans are obese doesnt mean that 54kgs is skinny , you truly are the i 'm definitely not skinny by edtwt standards but i also know that i 'm at a much better weight than i was when i w",0,Eating Disorder,1.3185654097469524e-06
the thinspo v. bonespo v. deathspo thing just stems from why someone developed their ed so im staying out of that discourse from now on . like wan na look like a corpse cuz its less scary than suicide ? thats just as valid as wanting to b thinspo cuz the fat friend yk,0,Eating Disorder,1.6595283796050353e-06
"eu virei bp e tive uma srie de compulses desde que eu sai do ed meses atrs e agora meu corpo ta nojento feio horroroso , eu no vou conseguir perder peso ate o natal ento eu vou deixar pra entrar na honeymoon phase no ano que vem ) ) prfv mandem meanspo p eu me cort4r",9,Eating Disorder,1.714465611257765e-06
"m acuerdo q antes d conocer el edtwt yo hacia omad , no pq quisiera sino pq la escuela solo me dejaba hacer una comida al da , baje mucho de peso pq tambin haca ejercicio y no me daba hambre pero si mw senta cansada y con sueo todo el tiempo",8,Eating Disorder,1.4168635971145704e-06
"edtwt qu es el imc ? se le dice imc al ndice de masa corporal , es un mtodo utilizado para estimar la cantidad de grasa que tenemos en el cuerpo . estas son tablas de imc , elijan el que ms les agrade ests tablas de imc son para mujeres para ms alcance !",8,Eating Disorder,1.4893233810653328e-06
"looking for active edtwt + shtwt moots ) 20 ! he/him/they 16+ ! not new ! odc , anxiety , mdd , adhd , autism , bpd , pans/pandas , eds , md . ' got ta catch em all ' agoraphobic but loves walking cw-45kg ngw-42kg ugw-30kg + are appreciated ! !",0,Eating Disorder,1.611932816558692e-06
just got back to my account so im looking for active moots . this is a diary about my ed -not pro or fatphobic -24 -brazilian -ugw 45kg -she/they or anything really i dont mind & lt ; 3 -dm me if you want -dni if not on edtwt,0,Eating Disorder,1.606795876796241e-06
edtwt support gc for people prone to binge -15+ -make new friends/moots -prevent binges together -share tips -have fun ( we can plan activities ) -dni if racist/homophobic/fatphobic ( not allowed here ) if you would like to join or ! ( feel free to share ),0,Eating Disorder,1.3586229670181638e-06
"[ edtwt intro ] name kat i 'm pro-recovery to everyone but myself ugw 135lbs/ 61kg methods purging , high res , fasting , appetite suppressors likes south park , drawing , pkmn , fnaf dislikes who 're strictly proana/mia , pro-sh , antirecovery , fatphobic , etc",0,Eating Disorder,1.625705181140802e-06
i might change my display name cause like six people on my other acc now have tweeted about seeing edtwt on the you might like thing and my name here is similar to my name on a diff app and its rlly obvious that it would be me but would yall forget mepls give name suggestions,0,Eating Disorder,1.409011815667327e-06
