ID,Similarity_score,Community
3898,0.717948717948718,Weight Loss Drugs
3899,0.7777777777777778,Weight Loss Drugs
3900,0.9090909090909091,Weight Loss Drugs
3901,0.5,Weight Loss Drugs
3902,0.8888888888888888,Weight Loss Drugs
3903,0.8888888888888888,Weight Loss Drugs
3904,0.7999999999999999,Weight Loss Drugs
3905,0.8,Weight Loss Drugs
3906,0.5,Weight Loss Drugs
3907,0.8181818181818182,Weight Loss Drugs
3908,0.717948717948718,Weight Loss Drugs
3909,0.8888888888888888,Weight Loss Drugs
3910,0.717948717948718,Weight Loss Drugs
3911,0.9090909090909091,Weight Loss Drugs
3912,1.0,Weight Loss Drugs
3913,1.0,Weight Loss Drugs
3914,1.0,Weight Loss Drugs
3915,0.9,Weight Loss Drugs
3916,1.0,Weight Loss Drugs
3917,0.8888888888888888,Weight Loss Drugs
3918,0.8888888888888888,Weight Loss Drugs
3919,0.6666666666666666,Weight Loss Drugs
3920,1.0,Weight Loss Drugs
3921,0.9090909090909091,Weight Loss Drugs
3922,1.0,Weight Loss Drugs
3923,1.0,Weight Loss Drugs
3924,0.717948717948718,Weight Loss Drugs
3925,1.0,Weight Loss Drugs
3926,1.0,Weight Loss Drugs
3927,1.0,Weight Loss Drugs
3928,0.717948717948718,Weight Loss Drugs
3929,1.0,Weight Loss Drugs
3930,0.9090909090909091,Weight Loss Drugs
3931,1.0,Weight Loss Drugs
3932,0.9090909090909091,Weight Loss Drugs
3933,1.0,Weight Loss Drugs
3934,0.5,Weight Loss Drugs
3935,1.0,Weight Loss Drugs
3936,0.8181818181818182,Weight Loss Drugs
3937,0.7777777777777778,Weight Loss Drugs
3938,0.8888888888888888,Weight Loss Drugs
3939,0.9090909090909091,Weight Loss Drugs
3940,1.0,Weight Loss Drugs
3941,0.8,Weight Loss Drugs
3942,0.8888888888888888,Weight Loss Drugs
3943,0.9090909090909091,Weight Loss Drugs
3944,0.717948717948718,Weight Loss Drugs
3945,1.0,Weight Loss Drugs
3946,1.0,Weight Loss Drugs
3947,0.9090909090909091,Weight Loss Drugs
3948,1.0,Weight Loss Drugs
3949,1.0,Weight Loss Drugs
3950,1.0,Weight Loss Drugs
3951,1.0,Weight Loss Drugs
3952,1.0,Weight Loss Drugs
3953,0.8888888888888888,Weight Loss Drugs
3954,1.0,Weight Loss Drugs
3955,1.0,Weight Loss Drugs
3956,0.9090909090909091,Weight Loss Drugs
3957,1.0,Weight Loss Drugs
3958,1.0,Weight Loss Drugs
3959,1.0,Weight Loss Drugs
3960,0.9090909090909091,Weight Loss Drugs
3961,1.0,Weight Loss Drugs
3962,0.8888888888888888,Weight Loss Drugs
3963,0.8888888888888888,Weight Loss Drugs
3964,0.8181818181818182,Weight Loss Drugs
3965,0.8181818181818182,Weight Loss Drugs
3966,0.9090909090909091,Weight Loss Drugs
3967,0.5,Weight Loss Drugs
3968,1.0,Weight Loss Drugs
3969,0.8,Weight Loss Drugs
3970,0.8888888888888888,Weight Loss Drugs
3971,0.8181818181818182,Weight Loss Drugs
3972,0.717948717948718,Weight Loss Drugs
3973,0.8888888888888888,Weight Loss Drugs
3974,0.6111111111111112,Weight Loss Drugs
3975,0.9090909090909091,Weight Loss Drugs
3976,1.0,Weight Loss Drugs
3977,1.0,Weight Loss Drugs
3978,0.717948717948718,Weight Loss Drugs
3979,0.9,Weight Loss Drugs
3980,1.0,Weight Loss Drugs
3981,0.8888888888888888,Weight Loss Drugs
3982,0.8888888888888888,Weight Loss Drugs
3983,0.6666666666666666,Weight Loss Drugs
3984,1.0,Weight Loss Drugs
3985,0.8181818181818182,Weight Loss Drugs
3986,1.0,Weight Loss Drugs
3987,1.0,Weight Loss Drugs
3988,0.717948717948718,Weight Loss Drugs
3989,1.0,Weight Loss Drugs
3990,0.6666666666666666,Weight Loss Drugs
3991,1.0,Weight Loss Drugs
3992,1.0,Weight Loss Drugs
3993,1.0,Weight Loss Drugs
3994,0.9090909090909091,Weight Loss Drugs
3995,1.0,Weight Loss Drugs
3996,0.9090909090909091,Weight Loss Drugs
3997,1.0,Weight Loss Drugs
3998,0.5,Weight Loss Drugs
3999,1.0,Weight Loss Drugs
4000,0.9090909090909091,Weight Loss Drugs
4001,0.8888888888888888,Weight Loss Drugs
4002,0.8181818181818182,Weight Loss Drugs
4003,0.5,Weight Loss Drugs
4004,1.0,Weight Loss Drugs
4005,0.8888888888888888,Weight Loss Drugs
4006,0.41666666666666663,Weight Loss Drugs
4007,0.9090909090909091,Weight Loss Drugs
4008,0.6222222222222222,Weight Loss Drugs
4009,1.0,Weight Loss Drugs
4010,1.0,Weight Loss Drugs
4011,0.7999999999999999,Weight Loss Drugs
4012,1.0,Weight Loss Drugs
4013,1.0,Weight Loss Drugs
4014,1.0,Weight Loss Drugs
4015,1.0,Weight Loss Drugs
4016,1.0,Weight Loss Drugs
4017,1.0,Weight Loss Drugs
4018,0.8,Weight Loss Drugs
4019,1.0,Weight Loss Drugs
4020,0.9090909090909091,Weight Loss Drugs
4021,1.0,Weight Loss Drugs
4022,1.0,Weight Loss Drugs
4023,1.0,Weight Loss Drugs
4024,0.9090909090909091,Weight Loss Drugs
4025,1.0,Weight Loss Drugs
4026,1.0,Weight Loss Drugs
4027,0.8888888888888888,Weight Loss Drugs
4028,0.8181818181818182,Weight Loss Drugs
4029,0.7999999999999999,Weight Loss Drugs
4030,0.6666666666666665,Weight Loss Drugs
4031,0.5,Weight Loss Drugs
4032,1.0,Weight Loss Drugs
4033,0.717948717948718,Weight Loss Drugs
4034,1.0,Weight Loss Drugs
4035,0.9090909090909091,Weight Loss Drugs
4036,0.5,Weight Loss Drugs
4037,0.6153846153846153,Weight Loss Drugs
4038,0.7999999999999999,Weight Loss Drugs
4039,0.5384615384615384,Weight Loss Drugs
4040,0.2564102564102564,Weight Loss Drugs
4041,0.8181818181818182,Weight Loss Drugs
4042,1.0,Weight Loss Drugs
4043,0.5,Weight Loss Drugs
4044,0.2926829268292683,Weight Loss Drugs
4045,0.8,Weight Loss Drugs
4046,1.0,Weight Loss Drugs
4047,1.0,Weight Loss Drugs
4048,1.0,Weight Loss Drugs
4049,0.7272727272727272,Weight Loss Drugs
4050,0.9090909090909091,Weight Loss Drugs
4051,1.0,Weight Loss Drugs
4052,1.0,Weight Loss Drugs
4053,0.8888888888888888,Weight Loss Drugs
4054,1.0,Weight Loss Drugs
4055,1.0,Weight Loss Drugs
4056,1.0,Weight Loss Drugs
4057,0.7999999999999999,Weight Loss Drugs
4058,1.0,Weight Loss Drugs
4059,0.6222222222222222,Weight Loss Drugs
4060,1.0,Weight Loss Drugs
4061,1.0,Weight Loss Drugs
4062,1.0,Weight Loss Drugs
4063,1.0,Weight Loss Drugs
4064,0.8181818181818182,Weight Loss Drugs
4065,1.0,Weight Loss Drugs
4066,0.7777777777777778,Weight Loss Drugs
4067,0.717948717948718,Weight Loss Drugs
4068,0.6363636363636364,Weight Loss Drugs
4069,1.0,Weight Loss Drugs
4070,1.0,Weight Loss Drugs
4071,0.7999999999999999,Weight Loss Drugs
4072,1.0,Weight Loss Drugs
4073,0.9090909090909091,Weight Loss Drugs
4074,0.8888888888888888,Weight Loss Drugs
4075,0.7999999999999999,Weight Loss Drugs
4076,1.0,Weight Loss Drugs
4077,1.0,Weight Loss Drugs
4078,1.0,Weight Loss Drugs
4079,0.5,Weight Loss Drugs
4080,0.5,Weight Loss Drugs
4081,0.6153846153846153,Weight Loss Drugs
4082,0.9090909090909091,Weight Loss Drugs
4083,1.0,Weight Loss Drugs
4084,0.9090909090909091,Weight Loss Drugs
4085,1.0,Weight Loss Drugs
4086,1.0,Weight Loss Drugs
4087,0.8888888888888888,Weight Loss Drugs
4088,1.0,Weight Loss Drugs
4089,1.0,Weight Loss Drugs
4090,1.0,Weight Loss Drugs
4091,1.0,Weight Loss Drugs
4092,1.0,Weight Loss Drugs
4093,0.9090909090909091,Weight Loss Drugs
4094,1.0,Weight Loss Drugs
4095,1.0,Weight Loss Drugs
4096,0.8181818181818182,Weight Loss Drugs
4097,1.0,Weight Loss Drugs
4098,0.8888888888888888,Weight Loss Drugs
4099,0.8888888888888888,Weight Loss Drugs
4100,0.9090909090909091,Weight Loss Drugs
4101,0.5833333333333334,Weight Loss Drugs
4102,0.8,Weight Loss Drugs
4103,0.9090909090909091,Weight Loss Drugs
4104,0.8888888888888888,Weight Loss Drugs
4105,0.9230769230769231,Weight Loss Drugs
4106,0.8,Weight Loss Drugs
4107,0.8888888888888888,Weight Loss Drugs
4108,0.7692307692307692,Weight Loss Drugs
4109,0.8888888888888888,Weight Loss Drugs
4110,0.9090909090909091,Weight Loss Drugs
4111,1.0,Weight Loss Drugs
4112,1.0,Weight Loss Drugs
4113,0.8888888888888888,Weight Loss Drugs
4114,1.0,Weight Loss Drugs
4115,0.9230769230769231,Weight Loss Drugs
4116,1.0,Weight Loss Drugs
4117,1.0,Weight Loss Drugs
4118,1.0,Weight Loss Drugs
4119,1.0,Weight Loss Drugs
4120,0.7777777777777778,Weight Loss Drugs
4121,1.0,Weight Loss Drugs
4122,1.0,Weight Loss Drugs
4123,0.9230769230769231,Weight Loss Drugs
4124,1.0,Weight Loss Drugs
4125,0.9090909090909091,Weight Loss Drugs
4126,1.0,Weight Loss Drugs
4127,0.9090909090909091,Weight Loss Drugs
4128,1.0,Weight Loss Drugs
4129,0.8888888888888888,Weight Loss Drugs
4130,1.0,Weight Loss Drugs
4131,0.717948717948718,Weight Loss Drugs
4132,1.0,Weight Loss Drugs
4133,1.0,Weight Loss Drugs
4134,1.0,Weight Loss Drugs
4135,0.8888888888888888,Weight Loss Drugs
4136,1.0,Weight Loss Drugs
4137,1.0,Weight Loss Drugs
4138,0.4615384615384615,Weight Loss Drugs
4139,0.9090909090909091,Weight Loss Drugs
4140,0.8888888888888888,Weight Loss Drugs
4141,1.0,Weight Loss Drugs
4142,0.8181818181818182,Weight Loss Drugs
4143,1.0,Weight Loss Drugs
4144,0.5,Weight Loss Drugs
4145,1.0,Weight Loss Drugs
4146,1.0,Weight Loss Drugs
4147,1.0,Weight Loss Drugs
4148,0.9,Weight Loss Drugs
4149,0.4210526315789474,Weight Loss Drugs
4150,1.0,Weight Loss Drugs
4151,0.7777777777777778,Weight Loss Drugs
4152,1.0,Weight Loss Drugs
4153,1.0,Weight Loss Drugs
4154,0.625,Weight Loss Drugs
4155,0.6666666666666665,Weight Loss Drugs
4156,0.8888888888888888,Weight Loss Drugs
4157,1.0,Weight Loss Drugs
4158,0.6153846153846153,Weight Loss Drugs
4159,0.717948717948718,Weight Loss Drugs
4160,1.0,Weight Loss Drugs
4161,0.625,Weight Loss Drugs
4162,0.9,Weight Loss Drugs
4163,1.0,Weight Loss Drugs
4164,0.717948717948718,Weight Loss Drugs
4165,0.8888888888888888,Weight Loss Drugs
4166,1.0,Weight Loss Drugs
4167,1.0,Weight Loss Drugs
4168,1.0,Weight Loss Drugs
4169,1.0,Weight Loss Drugs
4170,0.7999999999999999,Weight Loss Drugs
4171,0.6153846153846153,Weight Loss Drugs
4172,1.0,Weight Loss Drugs
4173,0.6,Weight Loss Drugs
4174,1.0,Weight Loss Drugs
4175,0.9090909090909091,Weight Loss Drugs
4176,0.8888888888888888,Weight Loss Drugs
4177,1.0,Weight Loss Drugs
4178,0.8,Weight Loss Drugs
4179,1.0,Weight Loss Drugs
4180,0.9,Weight Loss Drugs
4181,1.0,Weight Loss Drugs
4182,0.8888888888888888,Weight Loss Drugs
4183,1.0,Weight Loss Drugs
4184,0.8888888888888888,Weight Loss Drugs
4185,1.0,Weight Loss Drugs
4186,1.0,Weight Loss Drugs
4187,1.0,Weight Loss Drugs
4188,0.8888888888888888,Weight Loss Drugs
4189,1.0,Weight Loss Drugs
4190,1.0,Weight Loss Drugs
4191,1.0,Weight Loss Drugs
4192,0.8888888888888888,Weight Loss Drugs
4193,0.5,Weight Loss Drugs
4194,0.6511627906976745,Weight Loss Drugs
4195,0.9090909090909091,Weight Loss Drugs
4196,1.0,Weight Loss Drugs
4197,1.0,Weight Loss Drugs
4198,0.9090909090909091,Weight Loss Drugs
4199,0.717948717948718,Weight Loss Drugs
4200,0.6153846153846153,Weight Loss Drugs
4201,1.0,Weight Loss Drugs
4202,0.9090909090909091,Weight Loss Drugs
4203,1.0,Weight Loss Drugs
4204,0.8484848484848485,Weight Loss Drugs
4205,1.0,Weight Loss Drugs
4206,1.0,Weight Loss Drugs
4207,1.0,Weight Loss Drugs
4208,0.8888888888888888,Weight Loss Drugs
4209,1.0,Weight Loss Drugs
4210,1.0,Weight Loss Drugs
4211,1.0,Weight Loss Drugs
4212,0.7368421052631577,Weight Loss Drugs
4213,0.7777777777777778,Weight Loss Drugs
4214,0.8888888888888888,Weight Loss Drugs
4215,1.0,Weight Loss Drugs
4216,0.7777777777777778,Weight Loss Drugs
4217,1.0,Weight Loss Drugs
4218,1.0,Weight Loss Drugs
4219,0.5,Weight Loss Drugs
4220,0.5,Weight Loss Drugs
4221,0.7368421052631577,Weight Loss Drugs
4222,1.0,Weight Loss Drugs
4223,0.8,Weight Loss Drugs
4224,1.0,Weight Loss Drugs
4225,0.625,Weight Loss Drugs
4226,0.6666666666666666,Weight Loss Drugs
4227,1.0,Weight Loss Drugs
4228,0.717948717948718,Weight Loss Drugs
4229,0.7777777777777778,Weight Loss Drugs
4230,1.0,Weight Loss Drugs
4231,1.0,Weight Loss Drugs
4232,1.0,Weight Loss Drugs
4233,1.0,Weight Loss Drugs
4234,1.0,Weight Loss Drugs
4235,0.9,Weight Loss Drugs
4236,1.0,Weight Loss Drugs
4237,0.9090909090909091,Weight Loss Drugs
4238,1.0,Weight Loss Drugs
4239,0.9090909090909091,Weight Loss Drugs
4240,0.8888888888888888,Weight Loss Drugs
4241,1.0,Weight Loss Drugs
4242,0.8,Weight Loss Drugs
4243,0.9090909090909091,Weight Loss Drugs
4244,0.9,Weight Loss Drugs
4245,1.0,Weight Loss Drugs
4246,0.8888888888888888,Weight Loss Drugs
4247,0.22727272727272724,Weight Loss Drugs
4248,0.8888888888888888,Weight Loss Drugs
4249,1.0,Weight Loss Drugs
4250,0.8888888888888888,Weight Loss Drugs
4251,1.0,Weight Loss Drugs
4252,0.8888888888888888,Weight Loss Drugs
4253,1.0,Weight Loss Drugs
4254,0.8888888888888888,Weight Loss Drugs
4255,0.8,Weight Loss Drugs
4256,0.8888888888888888,Weight Loss Drugs
4257,0.5,Weight Loss Drugs
4258,0.6511627906976745,Weight Loss Drugs
4259,0.9090909090909091,Weight Loss Drugs
4260,1.0,Weight Loss Drugs
4261,1.0,Weight Loss Drugs
4262,0.9090909090909091,Weight Loss Drugs
4263,0.7272727272727272,Weight Loss Drugs
4264,0.6153846153846153,Weight Loss Drugs
4265,1.0,Weight Loss Drugs
4266,0.9090909090909091,Weight Loss Drugs
4267,1.0,Weight Loss Drugs
4268,0.8484848484848485,Weight Loss Drugs
4269,1.0,Weight Loss Drugs
4270,1.0,Weight Loss Drugs
4271,1.0,Weight Loss Drugs
4272,0.8888888888888888,Weight Loss Drugs
4273,1.0,Weight Loss Drugs
4274,1.0,Weight Loss Drugs
4275,1.0,Weight Loss Drugs
4276,0.6666666666666665,Weight Loss Drugs
4277,0.7777777777777778,Weight Loss Drugs
4278,0.8888888888888888,Weight Loss Drugs
4279,1.0,Weight Loss Drugs
4280,0.7777777777777778,Weight Loss Drugs
4281,1.0,Weight Loss Drugs
4282,1.0,Weight Loss Drugs
4283,0.5,Weight Loss Drugs
4284,0.5,Weight Loss Drugs
4285,0.9090909090909091,Weight Loss Drugs
4286,1.0,Weight Loss Drugs
4287,0.8888888888888888,Weight Loss Drugs
4288,1.0,Weight Loss Drugs
4289,1.0,Weight Loss Drugs
4290,1.0,Weight Loss Drugs
4291,0.56,Weight Loss Drugs
4292,1.0,Weight Loss Drugs
4293,1.0,Weight Loss Drugs
4294,0.6222222222222222,Weight Loss Drugs
4295,0.7272727272727272,Weight Loss Drugs
4296,1.0,Weight Loss Drugs
4297,0.9142857142857143,Weight Loss Drugs
4298,0.8888888888888888,Weight Loss Drugs
4299,0.9090909090909091,Weight Loss Drugs
4300,0.4444444444444444,Weight Loss Drugs
4301,0.8888888888888888,Weight Loss Drugs
4302,1.0,Weight Loss Drugs
4303,0.717948717948718,Weight Loss Drugs
4304,1.0,Weight Loss Drugs
4305,0.8888888888888888,Weight Loss Drugs
4306,0.717948717948718,Weight Loss Drugs
4307,0.5714285714285713,Weight Loss Drugs
4308,1.0,Weight Loss Drugs
4309,1.0,Weight Loss Drugs
4310,1.0,Weight Loss Drugs
4311,0.5,Weight Loss Drugs
4312,0.9090909090909091,Weight Loss Drugs
4313,1.0,Weight Loss Drugs
4314,0.7777777777777778,Weight Loss Drugs
4315,0.9090909090909091,Weight Loss Drugs
4316,1.0,Weight Loss Drugs
4317,0.8,Weight Loss Drugs
4318,1.0,Weight Loss Drugs
4319,1.0,Weight Loss Drugs
4320,1.0,Weight Loss Drugs
4321,0.8333333333333334,Weight Loss Drugs
4322,0.8888888888888888,Weight Loss Drugs
4323,0.9,Weight Loss Drugs
4324,0.7777777777777778,Weight Loss Drugs
4325,0.7352941176470588,Weight Loss Drugs
4326,0.8888888888888888,Weight Loss Drugs
4327,1.0,Weight Loss Drugs
4328,0.7000000000000001,Weight Loss Drugs
4329,0.8888888888888888,Weight Loss Drugs
4330,0.9,Weight Loss Drugs
4331,0.8888888888888888,Weight Loss Drugs
4332,0.8,Weight Loss Drugs
4333,0.717948717948718,Weight Loss Drugs
4334,1.0,Weight Loss Drugs
4335,0.8888888888888888,Weight Loss Drugs
4336,0.6153846153846153,Weight Loss Drugs
4337,1.0,Weight Loss Drugs
4338,0.4444444444444444,Weight Loss Drugs
4339,1.0,Weight Loss Drugs
4340,0.7058823529411764,Weight Loss Drugs
4341,0.8,Weight Loss Drugs
4342,0.5,Weight Loss Drugs
4343,1.0,Weight Loss Drugs
4344,0.7777777777777778,Weight Loss Drugs
4345,1.0,Weight Loss Drugs
4346,0.8181818181818182,Weight Loss Drugs
4347,1.0,Weight Loss Drugs
4348,0.5,Weight Loss Drugs
4349,1.0,Weight Loss Drugs
4350,0.8888888888888888,Weight Loss Drugs
4351,1.0,Weight Loss Drugs
4352,1.0,Weight Loss Drugs
4353,0.47826086956521735,Weight Loss Drugs
4354,0.7368421052631577,Weight Loss Drugs
4355,1.0,Weight Loss Drugs
4356,0.5,Weight Loss Drugs
4357,1.0,Weight Loss Drugs
4358,1.0,Weight Loss Drugs
4359,0.7777777777777778,Weight Loss Drugs
4360,1.0,Weight Loss Drugs
4361,1.0,Weight Loss Drugs
4362,1.0,Weight Loss Drugs
4363,0.8888888888888888,Weight Loss Drugs
4364,0.8888888888888888,Weight Loss Drugs
4365,1.0,Weight Loss Drugs
4366,0.8888888888888888,Weight Loss Drugs
4367,1.0,Weight Loss Drugs
4368,1.0,Weight Loss Drugs
4369,0.7777777777777778,Weight Loss Drugs
4370,1.0,Weight Loss Drugs
4371,1.0,Weight Loss Drugs
4372,0.8,Weight Loss Drugs
4373,0.8888888888888888,Weight Loss Drugs
4374,1.0,Weight Loss Drugs
4375,1.0,Weight Loss Drugs
4376,0.7777777777777778,Weight Loss Drugs
4377,0.7777777777777778,Weight Loss Drugs
4378,0.717948717948718,Weight Loss Drugs
4379,0.8,Weight Loss Drugs
4380,1.0,Weight Loss Drugs
4381,1.0,Weight Loss Drugs
4382,0.5,Weight Loss Drugs
4383,0.8,Weight Loss Drugs
4384,1.0,Weight Loss Drugs
4385,1.0,Weight Loss Drugs
4386,0.7777777777777778,Weight Loss Drugs
4387,0.8888888888888888,Weight Loss Drugs
4388,1.0,Weight Loss Drugs
4389,0.7000000000000001,Weight Loss Drugs
4390,1.0,Weight Loss Drugs
4391,0.8888888888888888,Weight Loss Drugs
4392,0.9090909090909091,Weight Loss Drugs
4393,1.0,Weight Loss Drugs
4394,0.9090909090909091,Weight Loss Drugs
4395,0.9090909090909091,Weight Loss Drugs
4396,0.9,Weight Loss Drugs
4397,0.5,Weight Loss Drugs
4398,0.8888888888888888,Weight Loss Drugs
4399,1.0,Weight Loss Drugs
4400,0.8888888888888888,Weight Loss Drugs
4401,1.0,Weight Loss Drugs
4402,0.8181818181818182,Weight Loss Drugs
4403,1.0,Weight Loss Drugs
4404,1.0,Weight Loss Drugs
4405,1.0,Weight Loss Drugs
4406,0.7272727272727272,Weight Loss Drugs
4407,1.0,Weight Loss Drugs
4408,1.0,Weight Loss Drugs
4409,0.9090909090909091,Weight Loss Drugs
4410,1.0,Weight Loss Drugs
4411,1.0,Weight Loss Drugs
4412,0.8888888888888888,Weight Loss Drugs
4413,1.0,Weight Loss Drugs
4414,1.0,Weight Loss Drugs
4415,0.5,Weight Loss Drugs
4416,1.0,Weight Loss Drugs
4417,1.0,Weight Loss Drugs
4418,0.8888888888888888,Weight Loss Drugs
4419,1.0,Weight Loss Drugs
4420,0.8888888888888888,Weight Loss Drugs
4421,1.0,Weight Loss Drugs
4422,0.9090909090909091,Weight Loss Drugs
4423,1.0,Weight Loss Drugs
4424,0.8888888888888888,Weight Loss Drugs
4425,0.9090909090909091,Weight Loss Drugs
4426,1.0,Weight Loss Drugs
4427,1.0,Weight Loss Drugs
4428,1.0,Weight Loss Drugs
4429,0.7777777777777778,Weight Loss Drugs
4430,1.0,Weight Loss Drugs
4431,0.7777777777777778,Weight Loss Drugs
4432,0.8888888888888888,Weight Loss Drugs
4433,1.0,Weight Loss Drugs
4434,0.7999999999999999,Weight Loss Drugs
4435,0.5,Weight Loss Drugs
4436,0.9090909090909091,Weight Loss Drugs
4437,0.8888888888888888,Weight Loss Drugs
4438,0.7499999999999999,Weight Loss Drugs
4439,1.0,Weight Loss Drugs
4440,1.0,Weight Loss Drugs
4441,1.0,Weight Loss Drugs
4442,0.5,Weight Loss Drugs
4443,0.8888888888888888,Weight Loss Drugs
4444,1.0,Weight Loss Drugs
4445,1.0,Weight Loss Drugs
4446,0.8888888888888888,Weight Loss Drugs
4447,0.7000000000000001,Weight Loss Drugs
4448,0.47826086956521735,Weight Loss Drugs
4449,0.8888888888888888,Weight Loss Drugs
4450,0.8181818181818182,Weight Loss Drugs
4451,1.0,Weight Loss Drugs
4452,0.9,Weight Loss Drugs
4453,0.8181818181818182,Weight Loss Drugs
4454,0.8888888888888888,Weight Loss Drugs
4455,0.8888888888888888,Weight Loss Drugs
4456,1.0,Weight Loss Drugs
4457,1.0,Weight Loss Drugs
4458,0.717948717948718,Weight Loss Drugs
4459,1.0,Weight Loss Drugs
4460,0.6153846153846153,Weight Loss Drugs
4461,1.0,Weight Loss Drugs
4462,0.717948717948718,Weight Loss Drugs
4463,1.0,Weight Loss Drugs
4464,1.0,Weight Loss Drugs
4465,1.0,Weight Loss Drugs
4466,1.0,Weight Loss Drugs
4467,0.8888888888888888,Weight Loss Drugs
4468,0.9090909090909091,Weight Loss Drugs
4469,1.0,Weight Loss Drugs
4470,0.9090909090909091,Weight Loss Drugs
4471,1.0,Weight Loss Drugs
4472,1.0,Weight Loss Drugs
4473,0.7999999999999999,Weight Loss Drugs
4474,0.7000000000000001,Weight Loss Drugs
4475,1.0,Weight Loss Drugs
4476,0.717948717948718,Weight Loss Drugs
4477,0.8888888888888888,Weight Loss Drugs
4478,0.24000000000000005,Weight Loss Drugs
4479,1.0,Weight Loss Drugs
4480,0.5,Weight Loss Drugs
4481,0.6666666666666666,Weight Loss Drugs
4482,1.0,Weight Loss Drugs
4483,1.0,Weight Loss Drugs
4484,0.5,Weight Loss Drugs
4485,1.0,Weight Loss Drugs
4486,1.0,Weight Loss Drugs
4487,0.6511627906976745,Weight Loss Drugs
4488,0.9,Weight Loss Drugs
4489,0.8888888888888888,Weight Loss Drugs
4490,1.0,Weight Loss Drugs
4491,1.0,Weight Loss Drugs
4492,0.8888888888888888,Weight Loss Drugs
4493,1.0,Weight Loss Drugs
4494,1.0,Weight Loss Drugs
4495,0.8888888888888888,Weight Loss Drugs
4496,0.6,Weight Loss Drugs
4497,0.8888888888888888,Weight Loss Drugs
4498,1.0,Weight Loss Drugs
4499,0.717948717948718,Weight Loss Drugs
4500,1.0,Weight Loss Drugs
4501,0.717948717948718,Weight Loss Drugs
4502,1.0,Weight Loss Drugs
4503,0.8888888888888888,Weight Loss Drugs
4504,1.0,Weight Loss Drugs
4505,0.875,Weight Loss Drugs
4506,1.0,Weight Loss Drugs
4507,1.0,Weight Loss Drugs
4508,1.0,Weight Loss Drugs
4509,1.0,Weight Loss Drugs
4510,1.0,Weight Loss Drugs
4511,1.0,Weight Loss Drugs
4512,0.6666666666666666,Weight Loss Drugs
4513,0.7777777777777778,Weight Loss Drugs
4514,1.0,Weight Loss Drugs
4515,0.9090909090909091,Weight Loss Drugs
4516,0.8888888888888888,Weight Loss Drugs
4517,1.0,Weight Loss Drugs
4518,1.0,Weight Loss Drugs
4519,1.0,Weight Loss Drugs
4520,0.8181818181818182,Weight Loss Drugs
4521,0.8888888888888888,Weight Loss Drugs
4522,1.0,Weight Loss Drugs
4523,1.0,Weight Loss Drugs
4524,0.4583333333333333,Weight Loss Drugs
4525,1.0,Weight Loss Drugs
4526,1.0,Weight Loss Drugs
4527,0.8888888888888888,Weight Loss Drugs
4528,0.8888888888888888,Weight Loss Drugs
4529,0.8888888888888888,Weight Loss Drugs
4530,0.8888888888888888,Weight Loss Drugs
4531,0.9090909090909091,Weight Loss Drugs
4532,1.0,Weight Loss Drugs
4533,1.0,Weight Loss Drugs
4534,0.7999999999999999,Weight Loss Drugs
4535,1.0,Weight Loss Drugs
4536,1.0,Weight Loss Drugs
4537,1.0,Weight Loss Drugs
4538,0.8,Weight Loss Drugs
4539,1.0,Weight Loss Drugs
4540,0.8000000000000002,Weight Loss Drugs
4541,1.0,Weight Loss Drugs
4542,1.0,Weight Loss Drugs
4543,0.717948717948718,Weight Loss Drugs
4544,0.717948717948718,Weight Loss Drugs
4545,1.0,Weight Loss Drugs
4546,1.0,Weight Loss Drugs
4547,0.9090909090909091,Weight Loss Drugs
4548,0.8181818181818182,Weight Loss Drugs
4549,0.6666666666666666,Weight Loss Drugs
4550,0.7777777777777778,Weight Loss Drugs
4551,0.9090909090909091,Weight Loss Drugs
4552,0.8888888888888888,Weight Loss Drugs
4553,1.0,Weight Loss Drugs
4554,1.0,Weight Loss Drugs
4555,1.0,Weight Loss Drugs
4556,1.0,Weight Loss Drugs
4557,1.0,Weight Loss Drugs
4558,0.9090909090909091,Weight Loss Drugs
4559,0.8888888888888888,Weight Loss Drugs
4560,0.8888888888888888,Weight Loss Drugs
4561,0.9090909090909091,Weight Loss Drugs
4562,0.6666666666666666,Weight Loss Drugs
4563,1.0,Weight Loss Drugs
4564,0.8,Weight Loss Drugs
4565,1.0,Weight Loss Drugs
4566,1.0,Weight Loss Drugs
4567,1.0,Weight Loss Drugs
4568,1.0,Weight Loss Drugs
4569,1.0,Weight Loss Drugs
4570,0.8888888888888888,Weight Loss Drugs
4571,0.9090909090909091,Weight Loss Drugs
4572,1.0,Weight Loss Drugs
4573,1.0,Weight Loss Drugs
4574,0.6153846153846153,Weight Loss Drugs
4575,0.8888888888888888,Weight Loss Drugs
4576,1.0,Weight Loss Drugs
4577,0.9090909090909091,Weight Loss Drugs
4578,1.0,Weight Loss Drugs
4579,1.0,Weight Loss Drugs
4580,0.717948717948718,Weight Loss Drugs
4581,1.0,Weight Loss Drugs
4582,0.8888888888888888,Weight Loss Drugs
4583,1.0,Weight Loss Drugs
4584,1.0,Weight Loss Drugs
4585,1.0,Weight Loss Drugs
4586,1.0,Weight Loss Drugs
4587,0.6666666666666666,Weight Loss Drugs
4588,0.8888888888888888,Weight Loss Drugs
4589,0.7777777777777778,Weight Loss Drugs
4590,1.0,Weight Loss Drugs
4591,1.0,Weight Loss Drugs
